,id,value,location,sample date,measure
31636,503650,3.02,Boonsri,9-Apr-04,Lead
31660,511467,2.532,Chai,12-Apr-04,Lead
31689,512494,4.898,Chai,12-Apr-04,Lead
31717,513610,5.327000000000001,Chai,12-Apr-04,Lead
31746,514502,6.33,Somchair,16-Apr-04,Lead
31770,515275,3.031,Busarakhan,16-Apr-04,Lead
31789,511495,2.7030000000000003,Chai,22-Apr-04,Lead
31807,512530,5.692,Chai,22-Apr-04,Lead
31824,513638,10.68,Chai,22-Apr-04,Lead
31850,501340,3.878,Boonsri,23-Apr-04,Lead
31877,502506,2.275,Boonsri,23-Apr-04,Lead
31903,503682,2.735,Boonsri,23-Apr-04,Lead
31926,520801,4.667,Sakda,23-Apr-04,Lead
31952,521535,2.2430000000000003,Sakda,23-Apr-04,Lead
31975,522303,2.688,Sakda,23-Apr-04,Lead
31998,518703,2.505,Kannika,24-Apr-04,Lead
32021,519375,2.29,Kannika,24-Apr-04,Lead
32043,520093,2.537,Kannika,24-Apr-04,Lead
32072,510556,4.678999999999999,Kohsoom,25-Apr-04,Lead
32091,501364,0.504,Boonsri,7-May-04,Lead
32112,502538,0.413,Boonsri,7-May-04,Lead
32132,503706,1.7790000000000001,Boonsri,7-May-04,Lead
32156,511521,1.4909999999999999,Chai,16-May-04,Lead
32183,512564,1.149,Chai,16-May-04,Lead
32208,513665,2.9139999999999997,Chai,16-May-04,Lead
32232,518730,0.439,Kannika,22-May-04,Lead
32259,519410,0.682,Kannika,22-May-04,Lead
32284,520123,0.7020000000000001,Kannika,22-May-04,Lead
32310,520831,1.7690000000000001,Sakda,22-May-04,Lead
32336,521571,0.8270000000000001,Sakda,22-May-04,Lead
32362,522331,1.3130000000000002,Sakda,22-May-04,Lead
32391,501396,6.4879999999999995,Boonsri,28-May-04,Lead
32420,502578,1.713,Boonsri,28-May-04,Lead
32448,503738,1.13,Boonsri,28-May-04,Lead
32467,511546,3.608,Chai,29-May-04,Lead
32481,512593,2.8789999999999996,Chai,29-May-04,Lead
32497,513688,2.573,Chai,29-May-04,Lead
32522,510595,3.9419999999999997,Kohsoom,30-May-04,Lead
32548,514538,1.33,Somchair,30-May-04,Lead
32574,515311,1.1340000000000001,Busarakhan,30-May-04,Lead
32603,501430,2.048,Boonsri,11-Jun-04,Lead
32633,502614,2.283,Boonsri,11-Jun-04,Lead
32663,503771,2.492,Boonsri,11-Jun-04,Lead
32688,518762,5.86,Kannika,12-Jun-04,Lead
32713,519449,8.699,Kannika,12-Jun-04,Lead
32737,520155,4.692,Kannika,12-Jun-04,Lead
32761,520862,3.989,Sakda,12-Jun-04,Lead
32786,521611,3.432,Sakda,12-Jun-04,Lead
32810,522363,13.18,Sakda,12-Jun-04,Lead
32834,511570,1.225,Chai,18-Jun-04,Lead
32860,512627,1.55,Chai,18-Jun-04,Lead
32884,513713,1.077,Chai,18-Jun-04,Lead
32909,514576,1.042,Somchair,19-Jun-04,Lead
32934,515351,1.08,Busarakhan,19-Jun-04,Lead
32961,501465,1.109,Boonsri,25-Jun-04,Lead
32988,502649,1.3219999999999998,Boonsri,25-Jun-04,Lead
33014,503804,2.938,Boonsri,25-Jun-04,Lead
33040,510629,9.058,Kohsoom,27-Jun-04,Lead
33058,511594,12.8,Chai,27-Jun-04,Lead
33077,512657,15.94,Chai,27-Jun-04,Lead
33096,513736,2.108,Chai,27-Jun-04,Lead
33121,514611,1.515,Somchair,2-Jul-04,Lead
33146,515387,4.181,Busarakhan,2-Jul-04,Lead
33173,501496,2.969,Boonsri,9-Jul-04,Lead
33204,502685,2.6289999999999996,Boonsri,9-Jul-04,Lead
33235,503835,6.657,Boonsri,9-Jul-04,Lead
33263,518790,1.04,Kannika,10-Jul-04,Lead
33290,519485,3.964,Kannika,10-Jul-04,Lead
33314,520184,4.252,Kannika,10-Jul-04,Lead
33338,520891,3.029,Sakda,10-Jul-04,Lead
33364,521647,2.112,Sakda,10-Jul-04,Lead
33388,522392,1.9869999999999999,Sakda,10-Jul-04,Lead
33413,511621,5.271,Chai,12-Jul-04,Lead
33439,512692,1.074,Chai,12-Jul-04,Lead
33464,513764,3.782,Chai,12-Jul-04,Lead
33485,511645,2.615,Chai,18-Jul-04,Lead
33505,512724,1.982,Chai,18-Jul-04,Lead
33523,513789,1.6740000000000002,Chai,18-Jul-04,Lead
33549,501531,1.705,Boonsri,23-Jul-04,Lead
33580,502729,1.101,Boonsri,23-Jul-04,Lead
33610,503872,1.044,Boonsri,23-Jul-04,Lead
33641,510665,6.125,Kohsoom,25-Jul-04,Lead
33670,501565,6.31,Boonsri,13-Aug-04,Lead
33700,502771,4.85,Boonsri,13-Aug-04,Lead
33729,503906,4.96,Boonsri,13-Aug-04,Lead
33756,511673,3.361,Chai,13-Aug-04,Lead
33782,512759,7.154,Chai,13-Aug-04,Lead
33806,513816,5.955,Chai,13-Aug-04,Lead
33831,514648,7.5489999999999995,Somchair,14-Aug-04,Lead
33857,515425,4.841,Busarakhan,14-Aug-04,Lead
33882,518821,2.383,Kannika,19-Aug-04,Lead
33907,519522,4.916,Kannika,19-Aug-04,Lead
33929,520213,8.427,Kannika,19-Aug-04,Lead
33952,520921,3.8819999999999997,Sakda,19-Aug-04,Lead
33979,521684,2.48,Sakda,19-Aug-04,Lead
34003,522422,4.405,Sakda,19-Aug-04,Lead
34022,511697,5.577999999999999,Chai,23-Aug-04,Lead
34042,512790,5.584,Chai,23-Aug-04,Lead
34061,513839,7.343,Chai,23-Aug-04,Lead
34088,501600,12.12,Boonsri,27-Aug-04,Lead
34119,502814,8.37,Boonsri,27-Aug-04,Lead
34149,503941,7.72,Boonsri,27-Aug-04,Lead
34180,510708,2.14,Kohsoom,29-Aug-04,Lead
34208,518850,2.623,Kannika,3-Sep-04,Lead
34235,519557,1.984,Kannika,3-Sep-04,Lead
34260,520241,1.2570000000000001,Kannika,3-Sep-04,Lead
34285,520952,1.921,Sakda,3-Sep-04,Lead
34312,521721,2.762,Sakda,3-Sep-04,Lead
34337,522451,3.569,Sakda,3-Sep-04,Lead
34363,514687,10.31,Somchair,4-Sep-04,Lead
34390,515464,2.3369999999999997,Busarakhan,4-Sep-04,Lead
34416,511726,9.562000000000001,Chai,9-Sep-04,Lead
34443,512827,2.784,Chai,9-Sep-04,Lead
34468,513868,2.544,Chai,9-Sep-04,Lead
34495,501635,6.955,Boonsri,10-Sep-04,Lead
34526,502857,10.52,Boonsri,10-Sep-04,Lead
34557,503976,5.027,Boonsri,10-Sep-04,Lead
34580,511750,1.6740000000000002,Chai,17-Sep-04,Lead
34600,512858,1.7069999999999999,Chai,17-Sep-04,Lead
34620,513891,1.6030000000000002,Chai,17-Sep-04,Lead
34647,501675,3.988,Boonsri,24-Sep-04,Lead
34679,502895,1.337,Boonsri,24-Sep-04,Lead
34711,504011,7.297999999999999,Boonsri,24-Sep-04,Lead
34744,510751,6.129,Kohsoom,27-Sep-04,Lead
34776,501713,2.7960000000000003,Boonsri,8-Oct-04,Lead
34807,502936,2.7569999999999997,Boonsri,8-Oct-04,Lead
34837,504047,2.7289999999999996,Boonsri,8-Oct-04,Lead
34864,518879,3.6489999999999996,Kannika,9-Oct-04,Lead
34889,519593,2.262,Kannika,9-Oct-04,Lead
34912,520269,3.502,Kannika,9-Oct-04,Lead
34936,520981,2.987,Sakda,9-Oct-04,Lead
34960,521756,3.111,Sakda,9-Oct-04,Lead
34983,522479,1.976,Sakda,9-Oct-04,Lead
35008,511778,3.592,Chai,11-Oct-04,Lead
35034,512895,2.865,Chai,11-Oct-04,Lead
35058,513919,4.026,Chai,11-Oct-04,Lead
35082,514722,3.6489999999999996,Somchair,21-Oct-04,Lead
35106,515498,5.928,Busarakhan,21-Oct-04,Lead
35133,501747,2.312,Boonsri,22-Oct-04,Lead
35165,502978,2.2840000000000003,Boonsri,22-Oct-04,Lead
35196,504081,1.675,Boonsri,22-Oct-04,Lead
35228,510795,4.435,Kohsoom,24-Oct-04,Lead
35246,511792,4.298,Chai,30-Oct-04,Lead
35256,512915,3.2739999999999996,Chai,30-Oct-04,Lead
35265,513932,4.042,Chai,30-Oct-04,Lead
35289,501788,5.462000000000001,Boonsri,5-Nov-04,Lead
35319,503017,4.095,Boonsri,5-Nov-04,Lead
35349,504117,2.747,Boonsri,5-Nov-04,Lead
35365,514738,4.048,Somchair,6-Nov-04,Lead
35376,515514,2.8169999999999997,Busarakhan,6-Nov-04,Lead
35387,518893,0.7120000000000001,Kannika,12-Nov-04,Lead
35398,519613,1.764,Kannika,12-Nov-04,Lead
35407,520283,1.383,Kannika,12-Nov-04,Lead
35417,520995,0.8909999999999999,Sakda,12-Nov-04,Lead
35429,521776,1.3119999999999998,Sakda,12-Nov-04,Lead
35439,522493,1.557,Sakda,12-Nov-04,Lead
35461,511817,1.4280000000000002,Chai,21-Nov-04,Lead
35493,512946,3.347,Chai,21-Nov-04,Lead
35523,513957,3.4,Chai,21-Nov-04,Lead
35555,501826,6.257000000000001,Boonsri,26-Nov-04,Lead
35587,503057,0.122,Boonsri,26-Nov-04,Lead
35618,504152,8.551,Boonsri,26-Nov-04,Lead
35635,511838,1.22,Chai,26-Nov-04,Lead
35646,512973,3.699,Chai,26-Nov-04,Lead
35656,513977,9.543,Chai,26-Nov-04,Lead
35681,510839,1.073,Kohsoom,28-Nov-04,Lead
35713,501861,3.245,Boonsri,3-Dec-04,Lead
35738,503099,3.341,Boonsri,3-Dec-04,Lead
35765,504186,2.166,Boonsri,3-Dec-04,Lead
35789,514765,3.8369999999999997,Somchair,3-Dec-04,Lead
35813,515541,8.192,Busarakhan,3-Dec-04,Lead
35837,511864,15.72,Chai,5-Dec-04,Lead
35862,513006,6.002999999999999,Chai,5-Dec-04,Lead
35886,514003,1.234,Chai,5-Dec-04,Lead
35898,511877,11.27,Chai,9-Dec-04,Lead
35908,513027,9.091000000000001,Chai,9-Dec-04,Lead
35917,514016,2.435,Chai,9-Dec-04,Lead
35938,518919,1.3230000000000002,Kannika,11-Dec-04,Lead
35962,519645,4.762,Kannika,11-Dec-04,Lead
35985,520309,1.8519999999999999,Kannika,11-Dec-04,Lead
36008,521022,0.5760000000000001,Sakda,11-Dec-04,Lead
36032,521809,1.149,Sakda,11-Dec-04,Lead
36055,522519,0.415,Sakda,11-Dec-04,Lead
36079,501891,2.479,Boonsri,17-Dec-04,Lead
36107,510878,0.36700000000000005,Kohsoom,19-Dec-04,Lead
36140,589641,15.11,Boonsri,14-Jan-05,Lead
36187,591241,3.84,Boonsri,14-Jan-05,Lead
36232,592991,25.32,Boonsri,14-Jan-05,Lead
36274,613532,1.902,Kannika,16-Jan-05,Lead
36315,614472,1.584,Kannika,16-Jan-05,Lead
36354,615484,2.026,Kannika,16-Jan-05,Lead
36395,616413,3.08,Sakda,16-Jan-05,Lead
36437,617355,1.6469999999999998,Sakda,16-Jan-05,Lead
36477,618372,3.031,Sakda,16-Jan-05,Lead
36517,607572,17.290001,Somchair,22-Jan-05,Lead
36557,608519,11.63,Busarakhan,22-Jan-05,Lead
36598,603331,6.422000000000001,Chai,27-Jan-05,Lead
36638,604695,19.32,Chai,27-Jan-05,Lead
36675,606221,5.345,Chai,27-Jan-05,Lead
36715,589692,2.174,Boonsri,28-Jan-05,Lead
36763,591299,1.899,Boonsri,28-Jan-05,Lead
36810,593041,16.129998999999998,Boonsri,28-Jan-05,Lead
36856,602373,0.574,Kohsoom,30-Jan-05,Lead
36891,603367,15.85,Chai,31-Jan-05,Lead
36911,604737,3.889,Chai,31-Jan-05,Lead
36931,606256,2.13,Chai,31-Jan-05,Lead
36960,589744,4.155,Boonsri,11-Feb-05,Lead
36996,591359,5.794,Boonsri,11-Feb-05,Lead
37030,593093,1.903,Boonsri,11-Feb-05,Lead
37063,613578,6.329,Kannika,11-Feb-05,Lead
37099,614525,6.537999999999999,Kannika,11-Feb-05,Lead
37132,615531,3.522,Kannika,11-Feb-05,Lead
37165,616460,2.852,Sakda,11-Feb-05,Lead
37202,617409,6.417000000000001,Sakda,11-Feb-05,Lead
37235,618418,4.039,Sakda,11-Feb-05,Lead
37268,607619,3.557,Somchair,20-Feb-05,Lead
37310,608566,2.61,Busarakhan,20-Feb-05,Lead
37419,589787,4.2219999999999995,Boonsri,24-Feb-05,Lead
37466,591409,2.674,Boonsri,24-Feb-05,Lead
37512,593135,1.2,Boonsri,24-Feb-05,Lead
37557,602424,4.915,Kohsoom,27-Feb-05,Lead
37596,603418,7.504,Chai,28-Feb-05,Lead
37629,604796,5.769,Chai,28-Feb-05,Lead
37660,606307,4.454,Chai,28-Feb-05,Lead
37701,589838,12.4,Boonsri,11-Mar-05,Lead
37747,591467,5.127999999999999,Boonsri,11-Mar-05,Lead
37792,593186,4.251,Boonsri,11-Mar-05,Lead
37835,613619,4.64,Kannika,11-Mar-05,Lead
37875,614573,7.506,Kannika,11-Mar-05,Lead
37914,615570,7.906000000000001,Kannika,11-Mar-05,Lead
37952,616502,5.018,Sakda,11-Mar-05,Lead
37990,617455,5.615,Sakda,11-Mar-05,Lead
38026,618456,8.536,Sakda,11-Mar-05,Lead
38063,603462,3.116,Chai,17-Mar-05,Lead
38105,604847,14.19,Chai,17-Mar-05,Lead
38144,606351,6.295,Chai,17-Mar-05,Lead
38184,607666,7.029,Somchair,24-Mar-05,Lead
38227,608614,2.42,Busarakhan,24-Mar-05,Lead
38272,589890,7.692,Boonsri,25-Mar-05,Lead
38322,591527,9.052,Boonsri,25-Mar-05,Lead
38371,593238,15.72,Boonsri,25-Mar-05,Lead
38419,602478,5.1770000000000005,Kohsoom,27-Mar-05,Lead
38459,603501,4.7219999999999995,Chai,31-Mar-05,Lead
38494,604892,4.333,Chai,31-Mar-05,Lead
38526,606389,4.8919999999999995,Chai,31-Mar-05,Lead
38569,589945,4.407,Boonsri,8-Apr-05,Lead
38616,591590,8.326,Boonsri,8-Apr-05,Lead
38661,593293,3.122,Boonsri,8-Apr-05,Lead
38703,613664,3.122,Kannika,8-Apr-05,Lead
38747,614626,4.252,Kannika,8-Apr-05,Lead
38788,615614,1.232,Kannika,8-Apr-05,Lead
38830,616546,0.05,Sakda,8-Apr-05,Lead
38873,617506,1.6480000000000001,Sakda,8-Apr-05,Lead
38913,618499,3.6889999999999996,Sakda,8-Apr-05,Lead
38954,603546,3.1830000000000003,Chai,11-Apr-05,Lead
38997,604943,30.290001,Chai,11-Apr-05,Lead
39038,606434,3.655,Chai,11-Apr-05,Lead
39075,603587,12.85,Chai,21-Apr-05,Lead
39112,604991,19.02,Chai,21-Apr-05,Lead
39147,606475,6.047999999999999,Chai,21-Apr-05,Lead
39189,589997,3.338,Boonsri,22-Apr-05,Lead
39238,591649,13.24,Boonsri,22-Apr-05,Lead
39287,593343,5.065,Boonsri,22-Apr-05,Lead
39332,607713,24.879998999999998,Somchair,24-Apr-05,Lead
39374,608661,33.299999,Busarakhan,24-Apr-05,Lead
39418,602532,14.92,Kohsoom,25-Apr-05,Lead
39467,590051,4.563,Boonsri,13-May-05,Lead
39515,591707,5.93,Boonsri,13-May-05,Lead
39563,593397,2.7119999999999997,Boonsri,13-May-05,Lead
39611,613713,8.209,Kannika,13-May-05,Lead
39657,614681,5.0089999999999995,Kannika,13-May-05,Lead
39702,615662,5.187,Kannika,13-May-05,Lead
39747,616594,2.737,Sakda,13-May-05,Lead
39793,617559,2.9219999999999997,Sakda,13-May-05,Lead
39838,618546,1.4669999999999999,Sakda,13-May-05,Lead
39880,603632,4.655,Chai,16-May-05,Lead
39924,605043,8.357999999999999,Chai,16-May-05,Lead
39967,606519,6.457000000000001,Chai,16-May-05,Lead
40175,590125,2.62,Boonsri,28-May-05,Lead
40206,591781,6.315,Boonsri,28-May-05,Lead
40237,593472,3.003,Boonsri,28-May-05,Lead
40286,602605,5.325,Kohsoom,29-May-05,Lead
40315,607762,9.568,Somchair,29-May-05,Lead
40359,608709,12.36,Busarakhan,29-May-05,Lead
40406,590162,4.883,Boonsri,10-Jun-05,Lead
40453,591823,4.4430000000000005,Boonsri,10-Jun-05,Lead
40499,593509,2.7039999999999997,Boonsri,10-Jun-05,Lead
40542,613762,9.133,Kannika,10-Jun-05,Lead
40569,614738,5.8870000000000005,Kannika,10-Jun-05,Lead
40594,615711,6.456,Kannika,10-Jun-05,Lead
40621,616646,3.077,Sakda,10-Jun-05,Lead
40649,617617,2.998,Sakda,10-Jun-05,Lead
40676,618596,2.734,Sakda,10-Jun-05,Lead
40814,603719,6.005,Chai,13-Jun-05,Lead
40859,605139,9.117,Chai,13-Jun-05,Lead
40904,606606,6.002999999999999,Chai,13-Jun-05,Lead
40948,607811,10.005,Somchair,17-Jun-05,Lead
40974,608759,12.113,Busarakhan,17-Jun-05,Lead
40995,603763,4.123,Chai,20-Jun-05,Lead
41032,605191,8.013,Chai,20-Jun-05,Lead
41066,606650,6.111000000000001,Chai,20-Jun-05,Lead
41146,590214,1.976,Boonsri,24-Jun-05,Lead
41195,591882,2.148,Boonsri,24-Jun-05,Lead
41240,593561,0.5579999999999999,Boonsri,24-Jun-05,Lead
41288,602641,11.33,Kohsoom,26-Jun-05,Lead
41322,590268,5.22,Boonsri,8-Jul-05,Lead
41373,591940,6.311,Boonsri,8-Jul-05,Lead
41423,593615,2.929,Boonsri,8-Jul-05,Lead
41474,613817,3.795,Kannika,8-Jul-05,Lead
41522,614798,2.7489999999999997,Kannika,8-Jul-05,Lead
41569,615765,0.05,Kannika,8-Jul-05,Lead
41616,616701,67.489998,Sakda,8-Jul-05,Lead
41665,617679,49.313,Sakda,8-Jul-05,Lead
41712,618650,1.8530000000000002,Sakda,8-Jul-05,Lead
41758,590324,3.301,Boonsri,22-Jul-05,Lead
41807,592004,2.294,Boonsri,22-Jul-05,Lead
41855,593671,0.812,Boonsri,22-Jul-05,Lead
41902,603811,4.316,Chai,23-Jul-05,Lead
41949,605246,2.923,Chai,23-Jul-05,Lead
41995,606698,2.674,Chai,23-Jul-05,Lead
42040,602680,7.355,Kohsoom,24-Jul-05,Lead
42069,607863,2.1719999999999997,Somchair,24-Jul-05,Lead
42115,608812,8.368,Busarakhan,24-Jul-05,Lead
42175,603855,2.256,Chai,31-Jul-05,Lead
42214,605299,7.5760000000000005,Chai,31-Jul-05,Lead
42251,606742,8.852,Chai,31-Jul-05,Lead
42296,590378,5.357,Boonsri,12-Aug-05,Lead
42346,592065,8.305,Boonsri,12-Aug-05,Lead
42395,593725,9.287,Boonsri,12-Aug-05,Lead
42445,613870,1.692,Kannika,12-Aug-05,Lead
42498,614860,4.39,Kannika,12-Aug-05,Lead
42549,615818,2.802,Kannika,12-Aug-05,Lead
42600,616755,3.741,Sakda,12-Aug-05,Lead
42653,617741,1.801,Sakda,12-Aug-05,Lead
42704,618703,2.0980000000000003,Sakda,12-Aug-05,Lead
42753,607915,4.546,Somchair,14-Aug-05,Lead
42782,608864,1.636,Busarakhan,14-Aug-05,Lead
42811,603904,4.883,Chai,18-Aug-05,Lead
42861,605356,7.013,Chai,18-Aug-05,Lead
42909,606791,4.66,Chai,18-Aug-05,Lead
42973,603953,6.84,Chai,25-Aug-05,Lead
43013,605412,3.2689999999999997,Chai,25-Aug-05,Lead
43052,606839,2.164,Chai,25-Aug-05,Lead
43096,590433,5.22,Boonsri,26-Aug-05,Lead
43148,592128,2.327,Boonsri,26-Aug-05,Lead
43199,593780,2.783,Boonsri,26-Aug-05,Lead
43289,602756,7.622000000000001,Kohsoom,28-Aug-05,Lead
43459,613924,0.748,Kannika,9-Sep-05,Lead
43505,614921,0.941,Kannika,9-Sep-05,Lead
43549,615871,0.7959999999999999,Kannika,9-Sep-05,Lead
43593,616809,0.674,Sakda,9-Sep-05,Lead
43638,617802,0.05,Sakda,9-Sep-05,Lead
43682,618756,0.769,Sakda,9-Sep-05,Lead
43726,603999,0.532,Chai,22-Sep-05,Lead
43771,605466,1.6130000000000002,Chai,22-Sep-05,Lead
43815,606884,2.089,Chai,22-Sep-05,Lead
44007,607967,4.288,Somchair,24-Sep-05,Lead
44052,608916,4.704,Busarakhan,24-Sep-05,Lead
44136,604043,3.282,Chai,29-Sep-05,Lead
44177,605518,3.5639999999999996,Chai,29-Sep-05,Lead
44216,606928,3.4339999999999997,Chai,29-Sep-05,Lead
44261,590598,2.373,Boonsri,2-Oct-05,Lead
44298,592307,2.4090000000000003,Boonsri,2-Oct-05,Lead
44338,593945,1.0759999999999998,Boonsri,2-Oct-05,Lead
44372,604093,15.18,Chai,10-Oct-05,Lead
44412,605575,9.215,Chai,10-Oct-05,Lead
44455,606977,21.99,Chai,10-Oct-05,Lead
44496,613974,2.0580000000000003,Kannika,14-Oct-05,Lead
44536,614978,4.753,Kannika,14-Oct-05,Lead
44573,615920,3.14,Kannika,14-Oct-05,Lead
44613,616858,1.068,Sakda,14-Oct-05,Lead
44653,617859,2.036,Sakda,14-Oct-05,Lead
44692,618805,1.6369999999999998,Sakda,14-Oct-05,Lead
44726,604133,6.273,Chai,20-Oct-05,Lead
44759,605627,0.647,Chai,20-Oct-05,Lead
44788,607020,7.345,Chai,20-Oct-05,Lead
44821,590640,6.635,Boonsri,21-Oct-05,Lead
44861,592361,2.61,Boonsri,21-Oct-05,Lead
44898,593986,3.0860000000000003,Boonsri,21-Oct-05,Lead
44935,602839,9.687999999999999,Kohsoom,23-Oct-05,Lead
44965,608017,3.321,Somchair,23-Oct-05,Lead
45008,608965,18.92,Busarakhan,23-Oct-05,Lead
45052,590685,1.742,Boonsri,6-Nov-05,Lead
45094,592412,1.7,Boonsri,6-Nov-05,Lead
45137,594030,0.8029999999999999,Boonsri,6-Nov-05,Lead
45176,614021,0.05,Kannika,11-Nov-05,Lead
45215,615031,4.5,Kannika,11-Nov-05,Lead
45251,615968,0.05,Kannika,11-Nov-05,Lead
45288,616905,3.0269999999999997,Sakda,11-Nov-05,Lead
45326,617914,5.0,Sakda,11-Nov-05,Lead
45361,618851,1.9,Sakda,11-Nov-05,Lead
45397,604175,16.530001000000002,Chai,19-Nov-05,Lead
45439,605674,9.751,Chai,19-Nov-05,Lead
45478,607057,17.316,Chai,19-Nov-05,Lead
45516,608069,6.807,Somchair,24-Nov-05,Lead
45555,609015,6.7,Busarakhan,24-Nov-05,Lead
45597,590732,3.688,Boonsri,25-Nov-05,Lead
45636,592470,2.2159999999999997,Boonsri,25-Nov-05,Lead
45672,594076,12.48,Boonsri,25-Nov-05,Lead
45707,604217,12.56,Chai,26-Nov-05,Lead
45738,605723,7.627000000000001,Chai,26-Nov-05,Lead
45767,607096,6.85,Chai,26-Nov-05,Lead
45801,602876,8.889,Kohsoom,27-Nov-05,Lead
45842,590776,2.385,Boonsri,2-Dec-05,Lead
45886,592521,5.867999999999999,Boonsri,2-Dec-05,Lead
45928,594123,2.673,Boonsri,2-Dec-05,Lead
45968,604256,15.171,Chai,5-Dec-05,Lead
46002,605770,39.689999,Chai,5-Dec-05,Lead
46036,607134,46.07,Chai,5-Dec-05,Lead
46068,614065,4.8839999999999995,Kannika,9-Dec-05,Lead
46101,615081,5.0089999999999995,Kannika,9-Dec-05,Lead
46132,616011,9.017999999999999,Kannika,9-Dec-05,Lead
46163,616948,4.42,Sakda,9-Dec-05,Lead
46195,617962,11.74,Sakda,9-Dec-05,Lead
46231,618892,106.599999,Sakda,9-Dec-05,Lead
46267,590824,6.752000000000001,Boonsri,16-Dec-05,Lead
46308,592577,9.095,Boonsri,16-Dec-05,Lead
46346,594170,4.157,Boonsri,16-Dec-05,Lead
46378,604290,8.562999999999999,Chai,16-Dec-05,Lead
46406,605813,9.955,Chai,16-Dec-05,Lead
46438,607167,16.6,Chai,16-Dec-05,Lead
46474,602921,7.7410000000000005,Kohsoom,18-Dec-05,Lead
46514,608114,34.599998,Somchair,22-Dec-05,Lead
46550,609061,48.189999,Busarakhan,22-Dec-05,Lead
46587,683186,4.21,Boonsri,13-Jan-06,Lead
46625,684783,4.013,Boonsri,13-Jan-06,Lead
46661,686466,20.62,Boonsri,13-Jan-06,Lead
46698,707030,2.006,Kannika,13-Jan-06,Lead
46735,707979,1.902,Kannika,13-Jan-06,Lead
46769,709003,2.995,Kannika,13-Jan-06,Lead
46804,709964,2.8169999999999997,Sakda,13-Jan-06,Lead
46839,710913,1.86,Sakda,13-Jan-06,Lead
46875,711913,2.806,Sakda,13-Jan-06,Lead
46913,696837,7.121,Chai,19-Jan-06,Lead
46951,698209,18.063,Chai,19-Jan-06,Lead
46987,699710,6.01,Chai,19-Jan-06,Lead
47025,683230,2.106,Boonsri,27-Jan-06,Lead
47069,684834,1.692,Boonsri,27-Jan-06,Lead
47110,686510,0.815,Boonsri,27-Jan-06,Lead
47149,696874,12.6,Chai,28-Jan-06,Lead
47179,698253,4.012,Chai,28-Jan-06,Lead
47210,699747,3.9,Chai,28-Jan-06,Lead
47244,702034,14.6,Busarakhan,28-Jan-06,Lead
47280,695881,0.718,Kohsoom,29-Jan-06,Lead
47317,701076,13.205,Somchair,29-Jan-06,Lead
47354,683279,5.712999999999999,Boonsri,10-Feb-06,Lead
47396,684884,3.215,Boonsri,10-Feb-06,Lead
47438,686561,4.32,Boonsri,10-Feb-06,Lead
47479,707072,5.757999999999999,Kannika,10-Feb-06,Lead
47514,708022,5.291,Kannika,10-Feb-06,Lead
47553,709044,2.7060000000000004,Kannika,10-Feb-06,Lead
47593,710005,8.092,Sakda,10-Feb-06,Lead
47627,710959,4.709,Sakda,10-Feb-06,Lead
47665,711957,12.98,Sakda,10-Feb-06,Lead
47706,683327,24.6,Boonsri,24-Feb-06,Lead
47749,684932,7.27,Boonsri,24-Feb-06,Lead
47792,686609,7.32,Boonsri,24-Feb-06,Lead
47835,696913,20.34,Chai,24-Feb-06,Lead
47875,698297,55.92,Chai,24-Feb-06,Lead
47912,699786,14.98,Chai,24-Feb-06,Lead
47948,701117,0.07,Somchair,25-Feb-06,Lead
47985,702078,0.94,Busarakhan,25-Feb-06,Lead
48026,695925,3.906,Kohsoom,26-Feb-06,Lead
48061,696953,10.21,Chai,28-Feb-06,Lead
48092,698334,11.35,Chai,28-Feb-06,Lead
48121,699822,9.22,Chai,28-Feb-06,Lead
48158,683376,8.267999999999999,Boonsri,9-Mar-06,Lead
48204,684981,4.535,Boonsri,9-Mar-06,Lead
48247,686659,6.21,Boonsri,9-Mar-06,Lead
48288,707111,5.303,Kannika,9-Mar-06,Lead
48326,708065,6.52,Kannika,9-Mar-06,Lead
48364,709088,5.653,Kannika,9-Mar-06,Lead
48403,710044,12.49,Sakda,9-Mar-06,Lead
48444,711001,5.09,Sakda,9-Mar-06,Lead
48471,712001,1.79,Sakda,9-Mar-06,Lead
48499,696993,12.78,Chai,17-Mar-06,Lead
48539,698372,20.86,Chai,17-Mar-06,Lead
48577,699862,12.84,Chai,17-Mar-06,Lead
48615,683427,19.14,Boonsri,23-Mar-06,Lead
48657,685029,8.742,Boonsri,23-Mar-06,Lead
48699,686708,8.007,Boonsri,23-Mar-06,Lead
48741,701159,0.05,Somchair,23-Mar-06,Lead
48777,702123,7.39,Busarakhan,23-Mar-06,Lead
48815,695971,10.45,Kohsoom,25-Mar-06,Lead
48852,697034,10.8,Chai,29-Mar-06,Lead
48874,698411,12.56,Chai,29-Mar-06,Lead
48907,699900,11.2,Chai,29-Mar-06,Lead
48941,683475,16.33,Boonsri,6-Apr-06,Lead
48987,685082,11.72,Boonsri,6-Apr-06,Lead
49031,686757,7.28,Boonsri,6-Apr-06,Lead
49074,707156,34.05,Kannika,15-Apr-06,Lead
49116,708115,69.79,Kannika,15-Apr-06,Lead
49154,709133,19.17,Kannika,15-Apr-06,Lead
49196,710092,12.93,Sakda,15-Apr-06,Lead
49237,711040,17.04,Sakda,15-Apr-06,Lead
49274,712035,10.17,Sakda,15-Apr-06,Lead
49315,697065,24.02,Chai,23-Apr-06,Lead
