,id,value,location,sample date,measure
83504,1026398,0.066,Sakda,7-Sep-09,Ammonium
83550,991440,0.21,Boonsri,9-Sep-09,Ammonium
83605,992811,0.23,Boonsri,9-Sep-09,Ammonium
83660,994178,0.2,Boonsri,9-Sep-09,Ammonium
83714,1020751,0.094,Kannika,9-Sep-09,Ammonium
83759,1021845,0.085,Kannika,9-Sep-09,Ammonium
83804,1023002,0.10300000000000001,Kannika,9-Sep-09,Ammonium
83848,1011512,0.132,Achara,10-Sep-09,Ammonium
83868,1011060,0.17,Decha,18-Sep-09,Ammonium
83897,1004873,7.42,Kohsoom,21-Sep-09,Ammonium
83947,1006123,0.231,Chai,22-Sep-09,Ammonium
84016,1007511,0.095,Chai,22-Sep-09,Ammonium
84059,1008873,0.076,Chai,22-Sep-09,Ammonium
84128,1009749,0.14300000000000002,Somchair,24-Sep-09,Ammonium
84198,1010525,0.214,Busarakhan,24-Sep-09,Ammonium
84250,1021910,0.09,Kannika,27-Sep-09,Ammonium
84279,1023067,0.10300000000000001,Kannika,27-Sep-09,Ammonium
84333,1024218,0.076,Sakda,28-Sep-09,Ammonium
84356,1025339,0.06,Sakda,28-Sep-09,Ammonium
84379,1026460,0.177,Sakda,28-Sep-09,Ammonium
84431,1015455,3.995,Tansanee,4-Oct-09,Ammonium
84460,1006206,0.134,Chai,5-Oct-09,Ammonium
84474,1007568,0.0945,Chai,5-Oct-09,Ammonium
84488,1008956,0.1245,Chai,5-Oct-09,Ammonium
84504,1024250,0.0792,Sakda,8-Oct-09,Ammonium
84546,1025371,0.0935,Sakda,8-Oct-09,Ammonium
84588,1026519,0.0871,Sakda,8-Oct-09,Ammonium
84625,1011094,0.059000000000000004,Decha,10-Oct-09,Ammonium
84636,1020817,0.0951,Kannika,10-Oct-09,Ammonium
84678,1021946,0.113,Kannika,10-Oct-09,Ammonium
84720,1023130,0.0831,Kannika,10-Oct-09,Ammonium
84761,1011543,0.031,Achara,11-Oct-09,Ammonium
84789,1006227,0.135,Chai,19-Oct-09,Ammonium
84859,1007589,0.094,Chai,19-Oct-09,Ammonium
84929,1008977,0.114,Chai,19-Oct-09,Ammonium
85000,991513,0.217,Boonsri,22-Oct-09,Ammonium
85054,992884,0.233,Boonsri,22-Oct-09,Ammonium
85108,994251,0.24100000000000002,Boonsri,22-Oct-09,Ammonium
85162,1004942,3.7510000000000003,Kohsoom,29-Oct-09,Ammonium
85215,1009839,0.264,Somchair,30-Oct-09,Ammonium
85284,1010587,0.204,Busarakhan,30-Oct-09,Ammonium
85352,1006315,0.044000000000000004,Chai,31-Oct-09,Ammonium
85365,1007677,0.026000000000000002,Chai,31-Oct-09,Ammonium
85378,1009065,0.02,Chai,31-Oct-09,Ammonium
85393,991584,0.053,Boonsri,7-Nov-09,Ammonium
85446,992955,0.055,Boonsri,7-Nov-09,Ammonium
85499,994322,0.053,Boonsri,7-Nov-09,Ammonium
85550,1020875,0.10400000000000001,Kannika,13-Nov-09,Ammonium
85591,1022004,0.094,Kannika,13-Nov-09,Ammonium
85659,1023188,0.11199999999999999,Kannika,13-Nov-09,Ammonium
85700,1024308,0.124,Sakda,13-Nov-09,Ammonium
85741,1025429,0.084,Sakda,13-Nov-09,Ammonium
85782,1026577,0.114,Sakda,13-Nov-09,Ammonium
85823,1009927,0.322,Somchair,14-Nov-09,Ammonium
85862,1010675,0.067,Busarakhan,14-Nov-09,Ammonium
85901,1006333,0.114,Chai,16-Nov-09,Ammonium
85942,1007695,0.125,Chai,16-Nov-09,Ammonium
85983,1009083,0.096,Chai,16-Nov-09,Ammonium
86025,1015494,1.083,Tansanee,16-Nov-09,Ammonium
86042,1011583,0.39,Achara,19-Nov-09,Ammonium
86071,1011111,0.17,Decha,20-Nov-09,Ammonium
86092,1006390,0.12300000000000001,Chai,21-Nov-09,Ammonium
86107,1007752,0.087,Chai,21-Nov-09,Ammonium
86122,1009140,0.098,Chai,21-Nov-09,Ammonium
86139,1005014,1.51,Kohsoom,26-Nov-09,Ammonium
86191,1006409,0.10300000000000001,Chai,29-Nov-09,Ammonium
86204,1007771,0.087,Chai,29-Nov-09,Ammonium
86217,1009159,0.096,Chai,29-Nov-09,Ammonium
86230,1006427,0.10400000000000001,Chai,5-Dec-09,Ammonium
86271,1007789,0.095,Chai,5-Dec-09,Ammonium
86312,1009177,0.19399999999999998,Chai,5-Dec-09,Ammonium
86353,1020933,0.11199999999999999,Kannika,5-Dec-09,Ammonium
86394,1022089,0.08199999999999999,Kannika,5-Dec-09,Ammonium
86435,1023246,0.096,Kannika,5-Dec-09,Ammonium
86476,1024366,0.091,Sakda,5-Dec-09,Ammonium
86517,1025487,0.098,Sakda,5-Dec-09,Ammonium
86558,1026635,0.087,Sakda,5-Dec-09,Ammonium
86600,1015516,0.644,Tansanee,6-Dec-09,Ammonium
86619,1005086,2.81,Kohsoom,10-Dec-09,Ammonium
86644,1011624,0.23399999999999999,Achara,10-Dec-09,Ammonium
86663,1011140,0.113,Decha,12-Dec-09,Ammonium
86688,991654,0.16,Boonsri,13-Dec-09,Ammonium
86741,993025,0.17,Boonsri,13-Dec-09,Ammonium
86794,994392,0.17800000000000002,Boonsri,13-Dec-09,Ammonium
86845,1006483,0.08199999999999999,Chai,13-Dec-09,Ammonium
86856,1007845,0.124,Chai,13-Dec-09,Ammonium
86867,1009233,0.113,Chai,13-Dec-09,Ammonium
86878,1009983,0.243,Somchair,19-Dec-09,Ammonium
86919,1010731,0.094,Busarakhan,19-Dec-09,Ammonium
86960,1006498,0.07400000000000001,Chai,21-Dec-09,Ammonium
86971,1007860,0.085,Chai,21-Dec-09,Ammonium
86982,1009248,0.09300000000000001,Chai,21-Dec-09,Ammonium
86993,1349094,0.132,Kannika,10-Jan-10,Ammonium
87032,1349703,0.124,Kannika,10-Jan-10,Ammonium
87071,1350312,0.133,Kannika,10-Jan-10,Ammonium
87110,1350921,0.008,Sakda,10-Jan-10,Ammonium
87149,1351530,0.092,Sakda,10-Jan-10,Ammonium
87188,1352139,0.125,Sakda,10-Jan-10,Ammonium
87224,1338581,3.548,Tansanee,15-Jan-10,Ammonium
87233,1328285,0.451,Achara,16-Jan-10,Ammonium
87258,1327881,6.138,Decha,17-Jan-10,Ammonium
87287,1341125,0.335,Chai,17-Jan-10,Ammonium
87324,1342329,0.305,Chai,17-Jan-10,Ammonium
87361,1343533,0.29,Chai,17-Jan-10,Ammonium
87399,1338597,2.7310000000000003,Tansanee,23-Jan-10,Ammonium
87420,1326689,0.616,Somchair,24-Jan-10,Ammonium
87459,1327285,0.115,Busarakhan,24-Jan-10,Ammonium
87500,1324570,0.159,Boonsri,28-Jan-10,Ammonium
87533,1354574,2.438,Kohsoom,28-Jan-10,Ammonium
87570,1341192,0.20800000000000002,Chai,29-Jan-10,Ammonium
87583,1342396,0.17,Chai,29-Jan-10,Ammonium
87596,1343600,0.163,Chai,29-Jan-10,Ammonium
87610,1338627,2.2840000000000003,Tansanee,7-Feb-10,Ammonium
87631,1349152,0.133,Kannika,7-Feb-10,Ammonium
87667,1349761,0.084,Kannika,7-Feb-10,Ammonium
87703,1350370,0.14400000000000002,Kannika,7-Feb-10,Ammonium
87739,1350979,0.975,Sakda,7-Feb-10,Ammonium
87775,1351588,0.498,Sakda,7-Feb-10,Ammonium
87811,1352197,0.598,Sakda,7-Feb-10,Ammonium
87843,1328315,0.07,Achara,11-Feb-10,Ammonium
87855,1326747,0.489,Somchair,14-Feb-10,Ammonium
87886,1327343,0.10800000000000001,Busarakhan,14-Feb-10,Ammonium
87919,1324619,0.17,Boonsri,18-Feb-10,Ammonium
87950,1325353,0.11599999999999999,Boonsri,18-Feb-10,Ammonium
87981,1326023,0.10800000000000001,Boonsri,18-Feb-10,Ammonium
88012,1354631,3.174,Kohsoom,18-Feb-10,Ammonium
88048,1327923,0.331,Decha,19-Feb-10,Ammonium
88073,1328330,0.062,Achara,20-Feb-10,Ammonium
88100,1341232,0.16899999999999998,Chai,20-Feb-10,Ammonium
88131,1342436,0.132,Chai,20-Feb-10,Ammonium
88162,1343640,0.231,Chai,20-Feb-10,Ammonium
88189,1328362,0.062,Achara,21-Feb-10,Ammonium
88198,1338651,2.325,Tansanee,22-Feb-10,Ammonium
88209,1341287,0.258,Chai,28-Feb-10,Ammonium
88223,1342491,0.165,Chai,28-Feb-10,Ammonium
88237,1343695,0.13699999999999998,Chai,28-Feb-10,Ammonium
88248,1338660,0.845,Tansanee,5-Mar-10,Ammonium
88259,1338675,2.698,Tansanee,11-Mar-10,Ammonium
88278,1349205,0.124,Kannika,12-Mar-10,Ammonium
88309,1349814,0.115,Kannika,12-Mar-10,Ammonium
88340,1350423,0.125,Kannika,12-Mar-10,Ammonium
88371,1351032,0.085,Sakda,12-Mar-10,Ammonium
88402,1351641,0.11599999999999999,Sakda,12-Mar-10,Ammonium
88433,1352250,0.10300000000000001,Sakda,12-Mar-10,Ammonium
88460,1328372,0.528,Achara,13-Mar-10,Ammonium
88471,1327960,0.267,Decha,18-Mar-10,Ammonium
88498,1341325,0.124,Chai,18-Mar-10,Ammonium
88529,1342529,0.10400000000000001,Chai,18-Mar-10,Ammonium
88560,1343733,0.187,Chai,18-Mar-10,Ammonium
88589,1328387,0.023,Achara,19-Mar-10,Ammonium
88616,1326795,0.514,Somchair,20-Mar-10,Ammonium
88647,1327391,0.124,Busarakhan,20-Mar-10,Ammonium
88680,1354688,3.43,Kohsoom,24-Mar-10,Ammonium
88719,1324668,0.147,Boonsri,25-Mar-10,Ammonium
88748,1325402,0.147,Boonsri,25-Mar-10,Ammonium
88777,1326072,0.139,Boonsri,25-Mar-10,Ammonium
88801,1338699,1.88,Tansanee,27-Mar-10,Ammonium
88812,1341381,0.457,Chai,28-Mar-10,Ammonium
88826,1342585,0.5660000000000001,Chai,28-Mar-10,Ammonium
88840,1343789,0.484,Chai,28-Mar-10,Ammonium
88851,1328420,0.023,Achara,7-Apr-10,Ammonium
88860,1328431,0.07,Achara,8-Apr-10,Ammonium
88871,1349252,0.057,Kannika,8-Apr-10,Ammonium
88902,1349861,0.033,Kannika,8-Apr-10,Ammonium
88933,1350470,0.066,Kannika,8-Apr-10,Ammonium
88964,1351079,0.068,Sakda,8-Apr-10,Ammonium
88995,1351688,0.07400000000000001,Sakda,8-Apr-10,Ammonium
89026,1352297,0.081,Sakda,8-Apr-10,Ammonium
89053,1328440,0.031,Achara,10-Apr-10,Ammonium
89067,1338715,4.254,Tansanee,11-Apr-10,Ammonium
89087,1328456,0.28,Achara,16-Apr-10,Ammonium
89114,1341419,0.08,Chai,16-Apr-10,Ammonium
89146,1342623,0.073,Chai,16-Apr-10,Ammonium
89178,1343827,0.064,Chai,16-Apr-10,Ammonium
89209,1327997,0.28600000000000003,Decha,17-Apr-10,Ammonium
89235,1326842,0.055,Somchair,18-Apr-10,Ammonium
89265,1327438,0.099,Busarakhan,18-Apr-10,Ammonium
89297,1354745,1.926,Kohsoom,21-Apr-10,Ammonium
89336,1324715,0.077,Boonsri,22-Apr-10,Ammonium
89376,1325449,0.10099999999999999,Boonsri,22-Apr-10,Ammonium
89416,1326119,0.062,Boonsri,22-Apr-10,Ammonium
89453,1341472,0.105,Chai,23-Apr-10,Ammonium
89465,1342676,0.138,Chai,23-Apr-10,Ammonium
89477,1343880,0.121,Chai,23-Apr-10,Ammonium
89486,1338742,0.242,Tansanee,8-May-10,Ammonium
89497,1341507,0.303,Chai,9-May-10,Ammonium
89528,1342711,0.235,Chai,9-May-10,Ammonium
89559,1343915,0.13699999999999998,Chai,9-May-10,Ammonium
89590,1349300,0.11,Kannika,14-May-10,Ammonium
89620,1349909,0.198,Kannika,14-May-10,Ammonium
89650,1350518,0.187,Kannika,14-May-10,Ammonium
89680,1351127,0.22,Sakda,14-May-10,Ammonium
89710,1351736,0.243,Sakda,14-May-10,Ammonium
89740,1352345,0.183,Sakda,14-May-10,Ammonium
89766,1328488,0.09300000000000001,Achara,15-May-10,Ammonium
89779,1338758,0.306,Tansanee,15-May-10,Ammonium
89798,1324774,0.038,Boonsri,19-May-10,Ammonium
89836,1325508,0.062,Boonsri,19-May-10,Ammonium
89874,1326178,0.028999999999999998,Boonsri,19-May-10,Ammonium
89909,1328034,0.055999999999999994,Decha,19-May-10,Ammonium
89932,1328503,0.218,Achara,20-May-10,Ammonium
89959,1326888,0.195,Somchair,22-May-10,Ammonium
89988,1327484,0.135,Busarakhan,22-May-10,Ammonium
90019,1354803,3.39,Kohsoom,26-May-10,Ammonium
90055,1341574,0.185,Chai,29-May-10,Ammonium
90067,1342778,0.204,Chai,29-May-10,Ammonium
90079,1343982,0.165,Chai,29-May-10,Ammonium
90092,1338780,0.08900000000000001,Tansanee,5-Jun-10,Ammonium
90115,1326934,0.249,Somchair,13-Jun-10,Ammonium
90150,1327530,0.35600000000000004,Busarakhan,13-Jun-10,Ammonium
90184,1328067,0.115,Decha,17-Jun-10,Ammonium
90208,1328540,0.047,Achara,17-Jun-10,Ammonium
90235,1341611,0.32899999999999996,Chai,17-Jun-10,Ammonium
90272,1342815,0.221,Chai,17-Jun-10,Ammonium
90309,1344019,0.201,Chai,17-Jun-10,Ammonium
90346,1349346,0.35700000000000004,Kannika,19-Jun-10,Ammonium
90382,1349955,0.384,Kannika,19-Jun-10,Ammonium
90418,1350564,0.26899999999999996,Kannika,19-Jun-10,Ammonium
90454,1351173,0.258,Sakda,19-Jun-10,Ammonium
90490,1351782,0.311,Sakda,19-Jun-10,Ammonium
90526,1352391,0.207,Sakda,19-Jun-10,Ammonium
90564,1324828,0.071,Boonsri,23-Jun-10,Ammonium
90603,1325562,0.27899999999999997,Boonsri,23-Jun-10,Ammonium
90642,1326232,0.31,Boonsri,23-Jun-10,Ammonium
90681,1354857,5.58,Kohsoom,23-Jun-10,Ammonium
90715,1338809,0.053,Tansanee,24-Jun-10,Ammonium
90722,1328571,0.006,Achara,30-Jun-10,Ammonium
90733,1341678,0.318,Chai,30-Jun-10,Ammonium
90746,1342882,0.223,Chai,30-Jun-10,Ammonium
90759,1344086,0.174,Chai,30-Jun-10,Ammonium
90768,1328580,0.085,Achara,8-Jul-10,Ammonium
90776,1338819,0.07400000000000001,Tansanee,9-Jul-10,Ammonium
90793,1341711,0.331,Chai,15-Jul-10,Ammonium
90828,1342915,0.16399999999999998,Chai,15-Jul-10,Ammonium
90863,1344119,0.09300000000000001,Chai,15-Jul-10,Ammonium
90897,1328104,0.183,Decha,16-Jul-10,Ammonium
90916,1328594,0.085,Achara,16-Jul-10,Ammonium
90941,1338843,0.193,Tansanee,16-Jul-10,Ammonium
90952,1349399,0.11699999999999999,Kannika,18-Jul-10,Ammonium
90987,1350008,0.11699999999999999,Kannika,18-Jul-10,Ammonium
91022,1350617,0.037000000000000005,Kannika,18-Jul-10,Ammonium
91057,1351226,0.141,Sakda,18-Jul-10,Ammonium
91092,1351835,0.079,Sakda,18-Jul-10,Ammonium
91127,1352444,0.057,Sakda,18-Jul-10,Ammonium
91162,1326986,0.36200000000000004,Somchair,22-Jul-10,Ammonium
91195,1327582,0.36700000000000005,Busarakhan,22-Jul-10,Ammonium
91228,1338858,0.166,Tansanee,22-Jul-10,Ammonium
91247,1341769,0.081,Chai,23-Jul-10,Ammonium
91257,1342973,0.063,Chai,23-Jul-10,Ammonium
91267,1344177,0.086,Chai,23-Jul-10,Ammonium
91281,1324886,0.35700000000000004,Boonsri,24-Jul-10,Ammonium
91321,1325620,0.024,Boonsri,24-Jul-10,Ammonium
91361,1326290,0.225,Boonsri,24-Jul-10,Ammonium
91401,1354915,2.99,Kohsoom,28-Jul-10,Ammonium
91436,1338885,0.01,Tansanee,5-Aug-10,Ammonium
91449,1341805,0.294,Chai,11-Aug-10,Ammonium
91484,1343009,0.263,Chai,11-Aug-10,Ammonium
91519,1344213,0.225,Chai,11-Aug-10,Ammonium
91551,1328633,0.163,Achara,12-Aug-10,Ammonium
91577,1338898,0.547,Tansanee,14-Aug-10,Ammonium
91599,1349453,0.344,Kannika,14-Aug-10,Ammonium
91633,1350062,0.324,Kannika,14-Aug-10,Ammonium
91667,1350671,0.342,Kannika,14-Aug-10,Ammonium
91701,1351280,0.336,Sakda,14-Aug-10,Ammonium
91735,1351889,0.34700000000000003,Sakda,14-Aug-10,Ammonium
91769,1352498,0.35200000000000004,Sakda,14-Aug-10,Ammonium
91805,1324943,0.295,Boonsri,18-Aug-10,Ammonium
91844,1325677,0.42700000000000005,Boonsri,18-Aug-10,Ammonium
91883,1326347,0.38799999999999996,Boonsri,18-Aug-10,Ammonium
91916,1328665,0.10099999999999999,Achara,18-Aug-10,Ammonium
91926,1328130,0.03,Decha,21-Aug-10,Ammonium
91953,1341873,0.14800000000000002,Chai,26-Aug-10,Ammonium
91966,1343077,0.195,Chai,26-Aug-10,Ammonium
91979,1344277,0.079,Chai,26-Aug-10,Ammonium
91994,1354974,2.64,Kohsoom,26-Aug-10,Ammonium
92031,1327036,0.293,Somchair,28-Aug-10,Ammonium
92063,1327632,0.332,Busarakhan,28-Aug-10,Ammonium
92095,1349505,0.213,Kannika,2-Sep-10,Ammonium
92130,1350114,0.156,Kannika,2-Sep-10,Ammonium
92165,1350723,0.21600000000000003,Kannika,2-Sep-10,Ammonium
92200,1351332,0.135,Sakda,2-Sep-10,Ammonium
92235,1351941,0.17600000000000002,Sakda,2-Sep-10,Ammonium
92270,1352550,0.196,Sakda,2-Sep-10,Ammonium
92302,1324992,0.217,Boonsri,3-Sep-10,Ammonium
92308,1325726,0.248,Boonsri,3-Sep-10,Ammonium
92314,1326396,0.42700000000000005,Boonsri,3-Sep-10,Ammonium
92323,1341900,0.235,Chai,4-Sep-10,Ammonium
92357,1343104,0.268,Chai,4-Sep-10,Ammonium
92391,1344304,0.285,Chai,4-Sep-10,Ammonium
92422,1338927,0.943,Tansanee,5-Sep-10,Ammonium
92429,1328674,0.039,Achara,9-Sep-10,Ammonium
92438,1325001,0.5820000000000001,Boonsri,10-Sep-10,Ammonium
92444,1325735,0.40399999999999997,Boonsri,10-Sep-10,Ammonium
92450,1326405,0.52,Boonsri,10-Sep-10,Ammonium
92459,1338941,2.5140000000000002,Tansanee,10-Sep-10,Ammonium
92472,1341957,0.125,Chai,12-Sep-10,Ammonium
92481,1343161,0.096,Chai,12-Sep-10,Ammonium
92490,1344361,0.107,Chai,12-Sep-10,Ammonium
92500,1328168,0.035,Decha,16-Sep-10,Ammonium
92525,1328689,0.109,Achara,17-Sep-10,Ammonium
92554,1325017,0.42700000000000005,Boonsri,25-Sep-10,Ammonium
92592,1325751,0.31,Boonsri,25-Sep-10,Ammonium
92630,1326421,0.31,Boonsri,25-Sep-10,Ammonium
92663,1325065,0.233,Boonsri,29-Sep-10,Ammonium
92682,1325799,0.09300000000000001,Boonsri,29-Sep-10,Ammonium
92701,1326469,0.10099999999999999,Boonsri,29-Sep-10,Ammonium
92725,1355032,2.31,Kohsoom,29-Sep-10,Ammonium
92763,1327085,0.115,Somchair,30-Sep-10,Ammonium
92796,1327681,0.1,Busarakhan,30-Sep-10,Ammonium
92828,1338958,0.01,Tansanee,13-Oct-10,Ammonium
92839,1342004,0.248,Chai,13-Oct-10,Ammonium
92872,1343208,0.172,Chai,13-Oct-10,Ammonium
92905,1344408,0.14400000000000002,Chai,13-Oct-10,Ammonium
92934,1328722,0.023,Achara,14-Oct-10,Ammonium
92944,1325095,0.139,Boonsri,15-Oct-10,Ammonium
92959,1325829,0.155,Boonsri,15-Oct-10,Ammonium
92974,1326499,0.10099999999999999,Boonsri,15-Oct-10,Ammonium
92993,1338972,0.168,Tansanee,15-Oct-10,Ammonium
93009,1349558,0.102,Kannika,15-Oct-10,Ammonium
93042,1350167,0.12,Kannika,15-Oct-10,Ammonium
93075,1350776,0.078,Kannika,15-Oct-10,Ammonium
93108,1351385,0.113,Sakda,15-Oct-10,Ammonium
93141,1351994,0.12,Sakda,15-Oct-10,Ammonium
93174,1352603,0.10400000000000001,Sakda,15-Oct-10,Ammonium
93203,1328734,0.016,Achara,16-Oct-10,Ammonium
93215,1328206,0.019,Decha,19-Oct-10,Ammonium
93237,1355091,4.43,Kohsoom,20-Oct-10,Ammonium
93275,1325126,0.031,Boonsri,21-Oct-10,Ammonium
93313,1325860,0.035,Boonsri,21-Oct-10,Ammonium
93351,1326530,0.009000000000000001,Boonsri,21-Oct-10,Ammonium
93386,1328750,0.14800000000000002,Achara,22-Oct-10,Ammonium
93412,1325174,0.318,Boonsri,28-Oct-10,Ammonium
93418,1325908,0.18600000000000003,Boonsri,28-Oct-10,Ammonium
93424,1326578,0.373,Boonsri,28-Oct-10,Ammonium
93433,1327135,0.154,Somchair,29-Oct-10,Ammonium
93466,1327731,0.059000000000000004,Busarakhan,29-Oct-10,Ammonium
93499,1342070,0.266,Chai,29-Oct-10,Ammonium
93512,1343274,0.0729,Chai,29-Oct-10,Ammonium
93525,1344474,0.1391,Chai,29-Oct-10,Ammonium
93535,1325183,0.09300000000000001,Boonsri,4-Nov-10,Ammonium
93542,1325917,0.064,Boonsri,4-Nov-10,Ammonium
93549,1326587,0.067,Boonsri,4-Nov-10,Ammonium
93559,1349608,0.037000000000000005,Kannika,9-Nov-10,Ammonium
93592,1350217,0.042,Kannika,9-Nov-10,Ammonium
93625,1350826,0.138,Kannika,9-Nov-10,Ammonium
93658,1351435,0.222,Sakda,10-Nov-10,Ammonium
93691,1352044,0.254,Sakda,10-Nov-10,Ammonium
93724,1352653,0.262,Sakda,10-Nov-10,Ammonium
93754,1325200,0.147,Boonsri,11-Nov-10,Ammonium
93761,1338996,0.318,Tansanee,12-Nov-10,Ammonium
93768,1328784,0.054000000000000006,Achara,13-Nov-10,Ammonium
93778,1342103,0.107,Chai,13-Nov-10,Ammonium
93811,1343307,0.132,Chai,13-Nov-10,Ammonium
93844,1344507,0.11900000000000001,Chai,13-Nov-10,Ammonium
93879,1325216,0.311,Boonsri,18-Nov-10,Ammonium
93912,1325941,0.287,Boonsri,18-Nov-10,Ammonium
93945,1326611,0.264,Boonsri,18-Nov-10,Ammonium
93975,1328233,0.165,Decha,18-Nov-10,Ammonium
93992,1328797,0.109,Achara,19-Nov-10,Ammonium
94016,1339012,0.151,Tansanee,19-Nov-10,Ammonium
94029,1325258,0.225,Boonsri,24-Nov-10,Ammonium
94043,1355148,5.11,Kohsoom,24-Nov-10,Ammonium
94075,1342165,0.15,Chai,26-Nov-10,Ammonium
94087,1343369,0.127,Chai,26-Nov-10,Ammonium
94099,1344569,0.075,Chai,26-Nov-10,Ammonium
94111,1327186,0.649,Somchair,27-Nov-10,Ammonium
94144,1327782,0.508,Busarakhan,27-Nov-10,Ammonium
94177,1342183,0.11599999999999999,Chai,28-Nov-10,Ammonium
94189,1343387,0.12300000000000001,Chai,28-Nov-10,Ammonium
94201,1344587,0.132,Chai,28-Nov-10,Ammonium
94210,1325270,0.073,Boonsri,3-Dec-10,Ammonium
94219,1325983,0.064,Boonsri,3-Dec-10,Ammonium
94228,1326653,0.124,Boonsri,3-Dec-10,Ammonium
94240,1339036,0.484,Tansanee,4-Dec-10,Ammonium
94252,1325289,0.27899999999999997,Boonsri,9-Dec-10,Ammonium
94261,1326002,0.11599999999999999,Boonsri,9-Dec-10,Ammonium
94270,1326672,0.147,Boonsri,9-Dec-10,Ammonium
94282,1327236,0.3,Somchair,9-Dec-10,Ammonium
94314,1327832,0.324,Busarakhan,9-Dec-10,Ammonium
94342,1328823,0.155,Achara,10-Dec-10,Ammonium
94351,1328837,0.155,Achara,11-Dec-10,Ammonium
94375,1342213,0.127,Chai,11-Dec-10,Ammonium
94406,1343417,0.09699999999999999,Chai,11-Dec-10,Ammonium
94437,1344617,0.105,Chai,11-Dec-10,Ammonium
94468,1349658,0.085,Kannika,11-Dec-10,Ammonium
94499,1350267,0.064,Kannika,11-Dec-10,Ammonium
94530,1350876,0.078,Kannika,11-Dec-10,Ammonium
94561,1351485,0.127,Sakda,11-Dec-10,Ammonium
94592,1352094,0.113,Sakda,11-Dec-10,Ammonium
94623,1352703,0.11900000000000001,Sakda,11-Dec-10,Ammonium
94654,1342261,0.145,Chai,15-Dec-10,Ammonium
94667,1343465,0.121,Chai,15-Dec-10,Ammonium
94680,1344665,0.114,Chai,15-Dec-10,Ammonium
94695,1355200,4.01,Kohsoom,15-Dec-10,Ammonium
94731,1325307,0.792,Boonsri,16-Dec-10,Ammonium
94758,1328259,0.19699999999999998,Decha,16-Dec-10,Ammonium
94779,1342281,0.20800000000000002,Chai,18-Dec-10,Ammonium
94792,1343485,0.157,Chai,18-Dec-10,Ammonium
94805,1344685,0.11800000000000001,Chai,18-Dec-10,Ammonium
94815,1613270,0.311,Boonsri,6-Jan-11,Ammonium
94821,1614241,0.139,Boonsri,6-Jan-11,Ammonium
94827,1615084,0.419,Boonsri,6-Jan-11,Ammonium
94837,1638149,0.17600000000000002,Sakda,13-Jan-11,Ammonium
94870,1639011,0.218,Sakda,13-Jan-11,Ammonium
94903,1639873,0.174,Sakda,13-Jan-11,Ammonium
94935,1628278,0.16899999999999998,Chai,14-Jan-11,Ammonium
94966,1629337,0.431,Chai,14-Jan-11,Ammonium
94997,1630396,0.192,Chai,14-Jan-11,Ammonium
95029,1635493,0.124,Kannika,15-Jan-11,Ammonium
95061,1636379,0.249,Kannika,15-Jan-11,Ammonium
95093,1637265,0.113,Kannika,15-Jan-11,Ammonium
95126,1613300,0.419,Boonsri,20-Jan-11,Ammonium
95161,1614271,0.544,Boonsri,20-Jan-11,Ammonium
95196,1615114,0.536,Boonsri,20-Jan-11,Ammonium
95230,1616883,0.509,Decha,21-Jan-11,Ammonium
95253,1617250,0.105,Achara,21-Jan-11,Ammonium
95274,1617282,0.21899999999999997,Achara,22-Jan-11,Ammonium
95290,1628333,0.26,Chai,26-Jan-11,Ammonium
95299,1629392,0.198,Chai,26-Jan-11,Ammonium
95308,1630451,0.154,Chai,26-Jan-11,Ammonium
95319,1643319,3.59,Kohsoom,26-Jan-11,Ammonium
95354,1626155,0.569,Tansanee,29-Jan-11,Ammonium
95366,1615926,0.188,Somchair,30-Jan-11,Ammonium
95398,1616405,0.217,Busarakhan,30-Jan-11,Ammonium
95426,1613356,0.209,Boonsri,4-Feb-11,Ammonium
95432,1614327,0.155,Boonsri,4-Feb-11,Ammonium
95438,1615170,0.17800000000000002,Boonsri,4-Feb-11,Ammonium
95448,1635564,0.344,Kannika,10-Feb-11,Ammonium
95473,1636450,0.324,Kannika,10-Feb-11,Ammonium
95498,1637336,0.342,Kannika,10-Feb-11,Ammonium
95523,1638223,0.23199999999999998,Sakda,10-Feb-11,Ammonium
95553,1639085,0.182,Sakda,10-Feb-11,Ammonium
95583,1639947,0.254,Sakda,10-Feb-11,Ammonium
95610,1617301,0.21600000000000003,Achara,11-Feb-11,Ammonium
95631,1628363,0.207,Chai,11-Feb-11,Ammonium
95654,1629422,0.248,Chai,11-Feb-11,Ammonium
95677,1630481,0.18600000000000003,Chai,11-Feb-11,Ammonium
95700,1635603,0.134,Kannika,12-Feb-11,Ammonium
95728,1636489,0.16899999999999998,Kannika,12-Feb-11,Ammonium
95756,1637375,0.248,Kannika,12-Feb-11,Ammonium
95780,1626165,0.364,Tansanee,13-Feb-11,Ammonium
95791,1613385,0.11599999999999999,Boonsri,17-Feb-11,Ammonium
95822,1614356,0.057999999999999996,Boonsri,17-Feb-11,Ammonium
95853,1615199,0.054000000000000006,Boonsri,17-Feb-11,Ammonium
95880,1617329,0.139,Achara,18-Feb-11,Ammonium
95905,1626179,0.36700000000000005,Tansanee,18-Feb-11,Ammonium
95920,1628404,0.26,Chai,18-Feb-11,Ammonium
95930,1629463,0.184,Chai,18-Feb-11,Ammonium
95940,1630522,0.149,Chai,18-Feb-11,Ammonium
95951,1616916,0.24,Decha,19-Feb-11,Ammonium
