id,value,location,sample_date,measure,Month,Day,MonthName,Year,year
299015,9.82,Chai,2003-01-17,Lead,3,9,January,2003,2003
299683,11.83,Chai,2003-01-17,Lead,3,9,January,2003,2003
292827,7.28,Boonsri,2003-01-23,Lead,3,9,January,2003,2003
293447,5.64,Boonsri,2003-01-23,Lead,3,9,January,2003,2003
294065,9.29,Boonsri,2003-01-23,Lead,3,9,January,2003,2003
300361,9.19,Somchair,2003-01-24,Lead,3,9,January,2003,2003
300733,7.43,Busarakhan,2003-01-24,Lead,3,9,January,2003,2003
303131,8.14,Kannika,2003-01-24,Lead,3,9,January,2003,2003
303495,9.21,Kannika,2003-01-24,Lead,3,9,January,2003,2003
303841,7.54,Kannika,2003-01-24,Lead,3,9,January,2003,2003
304200,5.46,Sakda,2003-01-24,Lead,3,9,January,2003,2003
304539,5.12,Sakda,2003-01-24,Lead,3,9,January,2003,2003
304885,6.03,Sakda,2003-01-24,Lead,3,9,January,2003,2003
297896,6.06,Kohsoom,2003-01-26,Lead,3,9,January,2003,2003
298357,5.43,Chai,2003-01-29,Lead,3,9,January,2003,2003
299043,4.93,Chai,2003-01-29,Lead,3,9,January,2003,2003
299711,5.98,Chai,2003-01-29,Lead,3,9,January,2003,2003
298390,8.43,Chai,2003-02-03,Lead,3,9,February,2003,2003
299076,8.12,Chai,2003-02-03,Lead,3,9,February,2003,2003
299744,9.04,Chai,2003-02-03,Lead,3,9,February,2003,2003
292859,12.73,Boonsri,2003-02-13,Lead,3,9,February,2003,2003
293479,9.64,Boonsri,2003-02-13,Lead,3,9,February,2003,2003
294097,19.21,Boonsri,2003-02-13,Lead,3,9,February,2003,2003
303164,10.21,Kannika,2003-02-21,Lead,3,9,February,2003,2003
303526,10.92,Kannika,2003-02-21,Lead,3,9,February,2003,2003
303873,9.98,Kannika,2003-02-21,Lead,3,9,February,2003,2003
304232,8.24,Sakda,2003-02-21,Lead,3,9,February,2003,2003
304571,9.06,Sakda,2003-02-21,Lead,3,9,February,2003,2003
304916,6.45,Sakda,2003-02-21,Lead,3,9,February,2003,2003
297932,9.69,Kohsoom,2003-02-28,Lead,3,9,February,2003,2003
298422,12.21,Chai,2003-02-28,Lead,3,9,February,2003,2003
299108,9.24,Chai,2003-02-28,Lead,3,9,February,2003,2003
299776,8.72,Chai,2003-02-28,Lead,3,9,February,2003,2003
300392,12.42,Somchair,2003-02-28,Lead,3,9,February,2003,2003
300766,8.93,Busarakhan,2003-02-28,Lead,3,9,February,2003,2003
298456,8.48,Chai,2003-03-19,Lead,3,9,March,2003,2003
299142,6.42,Chai,2003-03-19,Lead,3,9,March,2003,2003
299810,7.45,Chai,2003-03-19,Lead,3,9,March,2003,2003
292912,9.21,Boonsri,2003-03-20,Lead,3,9,March,2003,2003
293531,8.72,Boonsri,2003-03-20,Lead,3,9,March,2003,2003
294149,7.68,Boonsri,2003-03-20,Lead,3,9,March,2003,2003
304266,7.29,Sakda,2003-03-20,Lead,3,9,March,2003,2003
304605,6.54,Sakda,2003-03-20,Lead,3,9,March,2003,2003
304950,5.01,Sakda,2003-03-20,Lead,3,9,March,2003,2003
303198,8.82,Kannika,2003-03-21,Lead,3,9,March,2003,2003
303559,7.1,Kannika,2003-03-21,Lead,3,9,March,2003,2003
303907,6.3,Kannika,2003-03-21,Lead,3,9,March,2003,2003
297968,7.65,Kohsoom,2003-03-23,Lead,3,9,March,2003,2003
298490,5.64,Chai,2003-03-29,Lead,3,9,March,2003,2003
299172,11.49,Chai,2003-03-29,Lead,3,9,March,2003,2003
299839,7.64,Chai,2003-03-29,Lead,3,9,March,2003,2003
300426,5.98,Somchair,2003-03-30,Lead,3,9,March,2003,2003
300800,6.28,Busarakhan,2003-03-30,Lead,3,9,March,2003,2003
298520,1.59,Chai,2003-04-20,Lead,3,9,April,2003,2003
299202,8.18,Chai,2003-04-20,Lead,3,9,April,2003,2003
299868,11.12,Chai,2003-04-20,Lead,3,9,April,2003,2003
292974,13.43,Boonsri,2003-04-24,Lead,3,9,April,2003,2003
293592,9.43,Boonsri,2003-04-24,Lead,3,9,April,2003,2003
294210,8.48,Boonsri,2003-04-24,Lead,3,9,April,2003,2003
303231,7.32,Kannika,2003-04-25,Lead,3,9,April,2003,2003
303591,6.18,Kannika,2003-04-25,Lead,3,9,April,2003,2003
303939,10.45,Kannika,2003-04-25,Lead,3,9,April,2003,2003
298007,9.64,Kohsoom,2003-04-26,Lead,3,9,April,2003,2003
300458,7.43,Somchair,2003-04-26,Lead,3,9,April,2003,2003
300832,8.21,Busarakhan,2003-04-26,Lead,3,9,April,2003,2003
304298,9.12,Sakda,2003-04-26,Lead,3,9,April,2003,2003
304637,7.62,Sakda,2003-04-26,Lead,3,9,April,2003,2003
304982,6.86,Sakda,2003-04-26,Lead,3,9,April,2003,2003
298552,6.23,Chai,2003-04-27,Lead,3,9,April,2003,2003
299234,8.19,Chai,2003-04-27,Lead,3,9,April,2003,2003
299900,10.42,Chai,2003-04-27,Lead,3,9,April,2003,2003
298583,7.28,Chai,2003-05-18,Lead,3,9,May,2003,2003
299265,6.18,Chai,2003-05-18,Lead,3,9,May,2003,2003
299931,8.24,Chai,2003-05-18,Lead,3,9,May,2003,2003
303261,6.29,Kannika,2003-05-21,Lead,3,9,May,2003,2003
303621,9.28,Kannika,2003-05-21,Lead,3,9,May,2003,2003
303969,4.12,Kannika,2003-05-21,Lead,3,9,May,2003,2003
300488,8.24,Somchair,2003-05-22,Lead,3,9,May,2003,2003
300862,6.92,Busarakhan,2003-05-22,Lead,3,9,May,2003,2003
304328,6.42,Sakda,2003-05-22,Lead,3,9,May,2003,2003
304667,5.86,Sakda,2003-05-22,Lead,3,9,May,2003,2003
305012,6.21,Sakda,2003-05-22,Lead,3,9,May,2003,2003
298049,8.21,Kohsoom,2003-05-24,Lead,3,9,May,2003,2003
298614,5.26,Chai,2003-05-25,Lead,3,9,May,2003,2003
299296,6.03,Chai,2003-05-25,Lead,3,10,May,2003,2003
299962,7.19,Chai,2003-05-25,Lead,3,10,May,2003,2003
293053,11.12,Boonsri,2003-06-06,Lead,3,10,June,2003,2003
293671,9.28,Boonsri,2003-06-06,Lead,3,10,June,2003,2003
294289,6.64,Boonsri,2003-06-06,Lead,3,10,June,2003,2003
298646,12.43,Chai,2003-06-13,Lead,3,10,June,2003,2003
299328,11.12,Chai,2003-06-13,Lead,3,10,June,2003,2003
299994,10.59,Chai,2003-06-13,Lead,3,10,June,2003,2003
293092,9.21,Boonsri,2003-06-19,Lead,3,10,June,2003,2003
293710,7.35,Boonsri,2003-06-19,Lead,3,10,June,2003,2003
294328,9.28,Boonsri,2003-06-19,Lead,3,10,June,2003,2003
298089,7.47,Kohsoom,2003-06-21,Lead,3,10,June,2003,2003
298683,6.83,Chai,2003-06-21,Lead,3,10,June,2003,2003
299365,5.14,Chai,2003-06-21,Lead,3,10,June,2003,2003
300031,4.21,Chai,2003-06-21,Lead,3,10,June,2003,2003
303293,6.08,Kannika,2003-06-26,Lead,3,10,June,2003,2003
303653,9.12,Kannika,2003-06-26,Lead,3,10,June,2003,2003
304001,7.63,Kannika,2003-06-26,Lead,3,10,June,2003,2003
304360,8.93,Sakda,2003-06-26,Lead,3,10,June,2003,2003
304699,5.04,Sakda,2003-06-26,Lead,3,10,June,2003,2003
305044,4.91,Sakda,2003-06-26,Lead,3,10,June,2003,2003
300520,7.49,Somchair,2003-06-28,Lead,3,10,June,2003,2003
300894,5.23,Busarakhan,2003-06-28,Lead,3,10,June,2003,2003
293131,6.48,Boonsri,2003-07-10,Lead,3,10,July,2003,2003
293749,5.12,Boonsri,2003-07-10,Lead,3,10,July,2003,2003
294367,7.43,Boonsri,2003-07-10,Lead,3,10,July,2003,2003
298738,1.786,Chai,2003-07-10,Lead,3,10,July,2003,2003
299420,1.629,Chai,2003-07-10,Lead,3,10,July,2003,2003
300086,0.982,Chai,2003-07-10,Lead,3,10,July,2003,2003
300549,2.396,Somchair,2003-07-12,Lead,3,10,July,2003,2003
300923,1.359,Busarakhan,2003-07-12,Lead,3,10,July,2003,2003
303322,1.695,Kannika,2003-07-24,Lead,3,10,July,2003,2003
303682,1.925,Kannika,2003-07-24,Lead,3,10,July,2003,2003
304030,2.073,Kannika,2003-07-24,Lead,3,10,July,2003,2003
304389,1.879,Sakda,2003-07-24,Lead,3,10,July,2003,2003
304728,0.9259999999999999,Sakda,2003-07-24,Lead,3,10,July,2003,2003
305073,1.625,Sakda,2003-07-24,Lead,3,10,July,2003,2003
293172,7.12,Boonsri,2003-07-25,Lead,3,10,July,2003,2003
293790,4.23,Boonsri,2003-07-25,Lead,3,10,July,2003,2003
294408,5.91,Boonsri,2003-07-25,Lead,3,10,July,2003,2003
298128,9.21,Kohsoom,2003-07-26,Lead,3,10,July,2003,2003
298173,222.94,Kohsoom,2003-08-15,Lead,3,10,August,2003,2003
298749,9.78,Chai,2003-08-15,Lead,3,10,August,2003,2003
300097,9.86,Chai,2003-08-15,Lead,3,10,August,2003,2003
300561,15.45,Somchair,2003-08-15,Lead,3,10,August,2003,2003
300935,12.21,Busarakhan,2003-08-15,Lead,3,10,August,2003,2003
303334,26.15,Kannika,2003-08-15,Lead,3,10,August,2003,2003
304041,59.53,Kannika,2003-08-15,Lead,3,10,August,2003,2003
305085,22.84,Sakda,2003-08-15,Lead,3,10,August,2003,2003
303372,0.182,Kannika,2003-08-27,Lead,3,10,August,2003,2003
303710,0.308,Kannika,2003-08-27,Lead,3,10,August,2003,2003
304078,0.172,Kannika,2003-08-27,Lead,3,10,August,2003,2003
304416,0.7140000000000001,Sakda,2003-08-28,Lead,3,10,August,2003,2003
304755,0.419,Sakda,2003-08-28,Lead,3,10,August,2003,2003
305122,0.132,Sakda,2003-08-28,Lead,3,10,August,2003,2003
298213,4.409,Kohsoom,2003-09-13,Lead,3,10,September,2003,2003
299497,2.991,Chai,2003-09-13,Lead,3,10,September,2003,2003
300625,4.24,Somchair,2003-09-15,Lead,3,10,September,2003,2003
300999,9.91,Busarakhan,2003-09-16,Lead,3,10,September,2003,2003
303736,4.558,Kannika,2003-09-17,Lead,3,10,September,2003,2003
304781,8.863999999999999,Sakda,2003-09-18,Lead,3,10,September,2003,2003
298857,9.59,Chai,2003-10-08,Lead,3,10,October,2003,2003
299527,6.48,Chai,2003-10-08,Lead,3,10,October,2003,2003
300205,3.04,Chai,2003-10-08,Lead,3,10,October,2003,2003
293254,5.94,Boonsri,2003-10-09,Lead,3,10,October,2003,2003
293872,4.64,Boonsri,2003-10-09,Lead,3,10,October,2003,2003
294490,3.57,Boonsri,2003-10-09,Lead,3,10,October,2003,2003
300655,1.58,Somchair,2003-10-09,Lead,3,10,October,2003,2003
301028,10.37,Busarakhan,2003-10-09,Lead,3,10,October,2003,2003
298889,3.49,Chai,2003-10-12,Lead,3,10,October,2003,2003
299558,2.08,Chai,2003-10-12,Lead,3,10,October,2003,2003
300236,3.21,Chai,2003-10-12,Lead,3,10,October,2003,2003
293289,1.36,Boonsri,2003-10-23,Lead,3,10,October,2003,2003
293907,1.12,Boonsri,2003-10-23,Lead,3,10,October,2003,2003
294525,1.54,Boonsri,2003-10-23,Lead,3,10,October,2003,2003
304463,1.56,Sakda,2003-10-23,Lead,3,10,October,2003,2003
304810,6.59,Sakda,2003-10-23,Lead,3,10,October,2003,2003
305169,3.97,Sakda,2003-10-23,Lead,3,10,October,2003,2003
303419,3.35,Kannika,2003-10-25,Lead,3,10,October,2003,2003
303766,6.55,Kannika,2003-10-25,Lead,3,10,October,2003,2003
304125,0.45,Kannika,2003-10-25,Lead,3,10,October,2003,2003
293320,2.94,Boonsri,2003-11-13,Lead,3,10,November,2003,2003
293938,0.45,Boonsri,2003-11-13,Lead,3,10,November,2003,2003
294556,2.86,Boonsri,2003-11-13,Lead,3,10,November,2003,2003
298915,13.62,Chai,2003-11-19,Lead,3,10,November,2003,2003
299584,5.74,Chai,2003-11-19,Lead,3,10,November,2003,2003
300262,2.81,Chai,2003-11-19,Lead,3,10,November,2003,2003
303449,2.09,Kannika,2003-11-20,Lead,3,10,November,2003,2003
303796,3.06,Kannika,2003-11-20,Lead,3,10,November,2003,2003
304155,2.91,Kannika,2003-11-20,Lead,3,10,November,2003,2003
304493,1.42,Sakda,2003-11-20,Lead,3,10,November,2003,2003
304840,3.41,Sakda,2003-11-20,Lead,3,10,November,2003,2003
305199,1.43,Sakda,2003-11-20,Lead,3,10,November,2003,2003
300685,1.67,Somchair,2003-11-22,Lead,3,10,November,2003,2003
301058,2.94,Busarakhan,2003-11-22,Lead,3,10,November,2003,2003
293356,1.59,Boonsri,2003-11-27,Lead,3,10,November,2003,2003
293974,3.02,Boonsri,2003-11-27,Lead,3,10,November,2003,2003
294592,2.93,Boonsri,2003-11-27,Lead,3,10,November,2003,2003
298942,3.13,Chai,2003-11-28,Lead,3,10,November,2003,2003
299611,3.66,Chai,2003-11-28,Lead,3,10,November,2003,2003
300289,2.33,Chai,2003-11-28,Lead,3,10,November,2003,2003
298267,1.68,Kohsoom,2003-11-29,Lead,3,10,November,2003,2003
293387,2.25,Boonsri,2003-12-04,Lead,3,10,December,2003,2003
294005,2.2,Boonsri,2003-12-04,Lead,3,10,December,2003,2003
294623,2.62,Boonsri,2003-12-04,Lead,3,10,December,2003,2003
293420,0.9159999999999999,Boonsri,2003-12-18,Lead,3,10,December,2003,2003
294038,1.5219999999999998,Boonsri,2003-12-18,Lead,3,10,December,2003,2003
294656,1.607,Boonsri,2003-12-18,Lead,3,10,December,2003,2003
298301,6.52,Kohsoom,2003-12-20,Lead,3,10,December,2003,2003
511281,9.23,Chai,2004-01-22,Lead,3,10,January,2004,2004
512272,2.53,Chai,2004-01-22,Lead,3,10,January,2004,2004
513425,9.98,Chai,2004-01-22,Lead,3,10,January,2004,2004
514409,8.07,Somchair,2004-01-23,Lead,3,10,January,2004,2004
515162,8.18,Busarakhan,2004-01-23,Lead,3,10,January,2004,2004
520707,10.3,Sakda,2004-01-29,Lead,3,10,January,2004,2004
521419,11.1,Sakda,2004-01-29,Lead,3,10,January,2004,2004
522209,10.41,Sakda,2004-01-29,Lead,3,10,January,2004,2004
511319,4.03,Chai,2004-01-30,Lead,3,10,January,2004,2004
512310,5.59,Chai,2004-01-30,Lead,3,10,January,2004,2004
513463,7.6,Chai,2004-01-30,Lead,3,10,January,2004,2004
501181,9.57,Boonsri,2004-02-12,Lead,3,10,February,2004,2004
502312,5.09,Boonsri,2004-02-12,Lead,3,10,February,2004,2004
503526,13.0,Boonsri,2004-02-12,Lead,3,10,February,2004,2004
511349,7.13,Chai,2004-02-13,Lead,3,10,February,2004,2004
512345,12.19,Chai,2004-02-13,Lead,3,10,February,2004,2004
513493,3.12,Chai,2004-02-13,Lead,3,10,February,2004,2004
514431,3.96,Somchair,2004-02-14,Lead,3,10,February,2004,2004
515195,5.2,Busarakhan,2004-02-14,Lead,3,10,February,2004,2004
518651,6.32,Kannika,2004-02-19,Lead,3,10,February,2004,2004
519316,3.83,Kannika,2004-02-19,Lead,3,10,February,2004,2004
520040,4.46,Kannika,2004-02-19,Lead,3,10,February,2004,2004
520738,13.03,Sakda,2004-02-19,Lead,3,10,February,2004,2004
521455,4.06,Sakda,2004-02-19,Lead,3,10,February,2004,2004
522240,2.67,Sakda,2004-02-19,Lead,3,10,February,2004,2004
511378,3.55,Chai,2004-02-22,Lead,3,10,February,2004,2004
512382,2.36,Chai,2004-02-22,Lead,3,10,February,2004,2004
513523,3.96,Chai,2004-02-22,Lead,3,10,February,2004,2004
501218,6.09,Boonsri,2004-02-26,Lead,3,10,February,2004,2004
502351,9.25,Boonsri,2004-02-26,Lead,3,10,February,2004,2004
503559,8.75,Boonsri,2004-02-26,Lead,3,10,February,2004,2004
510475,7.52,Kohsoom,2004-02-28,Lead,3,10,February,2004,2004
511405,2.372,Chai,2004-03-12,Lead,3,10,March,2004,2004
513549,5.825,Chai,2004-03-12,Lead,3,10,March,2004,2004
514465,2.8489999999999998,Somchair,2004-03-14,Lead,3,10,March,2004,2004
515237,5.1080000000000005,Busarakhan,2004-03-14,Lead,3,10,March,2004,2004
520771,5.513999999999999,Sakda,2004-03-19,Lead,3,10,March,2004,2004
521496,2.122,Sakda,2004-03-19,Lead,3,10,March,2004,2004
522273,2.137,Sakda,2004-03-19,Lead,3,10,March,2004,2004
511438,14.79,Chai,2004-03-21,Lead,3,10,March,2004,2004
512457,2.45,Chai,2004-03-21,Lead,3,10,March,2004,2004
513582,5.825,Chai,2004-03-21,Lead,3,10,March,2004,2004
501277,1.828,Boonsri,2004-03-26,Lead,3,10,March,2004,2004
502426,2.177,Boonsri,2004-03-26,Lead,3,10,March,2004,2004
503618,2.6289999999999996,Boonsri,2004-03-26,Lead,3,10,March,2004,2004
510515,4.638,Kohsoom,2004-03-28,Lead,3,10,March,2004,2004
501308,3.767,Boonsri,2004-04-09,Lead,3,10,April,2004,2004
502466,2.841,Boonsri,2004-04-09,Lead,3,10,April,2004,2004
503650,3.02,Boonsri,2004-04-09,Lead,3,10,April,2004,2004
511467,2.532,Chai,2004-04-12,Lead,3,10,April,2004,2004
512494,4.898,Chai,2004-04-12,Lead,3,10,April,2004,2004
513610,5.327000000000001,Chai,2004-04-12,Lead,3,10,April,2004,2004
514502,6.33,Somchair,2004-04-16,Lead,3,10,April,2004,2004
515275,3.031,Busarakhan,2004-04-16,Lead,3,10,April,2004,2004
511495,2.7030000000000003,Chai,2004-04-22,Lead,3,10,April,2004,2004
512530,5.692,Chai,2004-04-22,Lead,3,10,April,2004,2004
513638,10.68,Chai,2004-04-22,Lead,3,10,April,2004,2004
501340,3.878,Boonsri,2004-04-23,Lead,3,10,April,2004,2004
502506,2.275,Boonsri,2004-04-23,Lead,3,10,April,2004,2004
503682,2.735,Boonsri,2004-04-23,Lead,3,10,April,2004,2004
520801,4.667,Sakda,2004-04-23,Lead,3,10,April,2004,2004
521535,2.2430000000000003,Sakda,2004-04-23,Lead,3,10,April,2004,2004
522303,2.688,Sakda,2004-04-23,Lead,3,10,April,2004,2004
518703,2.505,Kannika,2004-04-24,Lead,3,10,April,2004,2004
519375,2.29,Kannika,2004-04-24,Lead,3,10,April,2004,2004
520093,2.537,Kannika,2004-04-24,Lead,3,10,April,2004,2004
510556,4.678999999999999,Kohsoom,2004-04-25,Lead,3,10,April,2004,2004
501364,0.504,Boonsri,2004-05-07,Lead,3,10,May,2004,2004
502538,0.413,Boonsri,2004-05-07,Lead,3,10,May,2004,2004
503706,1.7790000000000001,Boonsri,2004-05-07,Lead,3,10,May,2004,2004
511521,1.4909999999999999,Chai,2004-05-16,Lead,3,10,May,2004,2004
512564,1.149,Chai,2004-05-16,Lead,3,10,May,2004,2004
513665,2.9139999999999997,Chai,2004-05-16,Lead,3,10,May,2004,2004
518730,0.439,Kannika,2004-05-22,Lead,4,10,May,2004,2004
519410,0.682,Kannika,2004-05-22,Lead,4,10,May,2004,2004
520123,0.7020000000000001,Kannika,2004-05-22,Lead,4,10,May,2004,2004
520831,1.7690000000000001,Sakda,2004-05-22,Lead,4,10,May,2004,2004
521571,0.8270000000000001,Sakda,2004-05-22,Lead,4,10,May,2004,2004
522331,1.3130000000000002,Sakda,2004-05-22,Lead,4,10,May,2004,2004
501396,6.4879999999999995,Boonsri,2004-05-28,Lead,4,10,May,2004,2004
502578,1.713,Boonsri,2004-05-28,Lead,4,10,May,2004,2004
503738,1.13,Boonsri,2004-05-28,Lead,4,10,May,2004,2004
511546,3.608,Chai,2004-05-29,Lead,4,10,May,2004,2004
512593,2.8789999999999996,Chai,2004-05-29,Lead,4,10,May,2004,2004
513688,2.573,Chai,2004-05-29,Lead,4,10,May,2004,2004
510595,3.9419999999999997,Kohsoom,2004-05-30,Lead,4,10,May,2004,2004
514538,1.33,Somchair,2004-05-30,Lead,4,10,May,2004,2004
515311,1.1340000000000001,Busarakhan,2004-05-30,Lead,4,10,May,2004,2004
501430,2.048,Boonsri,2004-06-11,Lead,4,10,June,2004,2004
502614,2.283,Boonsri,2004-06-11,Lead,4,10,June,2004,2004
503771,2.492,Boonsri,2004-06-11,Lead,4,11,June,2004,2004
518762,5.86,Kannika,2004-06-12,Lead,4,11,June,2004,2004
519449,8.699,Kannika,2004-06-12,Lead,4,11,June,2004,2004
520155,4.692,Kannika,2004-06-12,Lead,4,11,June,2004,2004
520862,3.989,Sakda,2004-06-12,Lead,4,11,June,2004,2004
521611,3.432,Sakda,2004-06-12,Lead,4,11,June,2004,2004
522363,13.18,Sakda,2004-06-12,Lead,4,11,June,2004,2004
511570,1.225,Chai,2004-06-18,Lead,4,11,June,2004,2004
512627,1.55,Chai,2004-06-18,Lead,4,11,June,2004,2004
513713,1.077,Chai,2004-06-18,Lead,4,11,June,2004,2004
514576,1.042,Somchair,2004-06-19,Lead,4,11,June,2004,2004
515351,1.08,Busarakhan,2004-06-19,Lead,4,11,June,2004,2004
501465,1.109,Boonsri,2004-06-25,Lead,4,11,June,2004,2004
502649,1.3219999999999998,Boonsri,2004-06-25,Lead,4,11,June,2004,2004
503804,2.938,Boonsri,2004-06-25,Lead,4,11,June,2004,2004
510629,9.058,Kohsoom,2004-06-27,Lead,4,11,June,2004,2004
511594,12.8,Chai,2004-06-27,Lead,4,11,June,2004,2004
512657,15.94,Chai,2004-06-27,Lead,4,11,June,2004,2004
513736,2.108,Chai,2004-06-27,Lead,4,11,June,2004,2004
514611,1.515,Somchair,2004-07-02,Lead,4,11,July,2004,2004
515387,4.181,Busarakhan,2004-07-02,Lead,4,11,July,2004,2004
501496,2.969,Boonsri,2004-07-09,Lead,4,11,July,2004,2004
502685,2.6289999999999996,Boonsri,2004-07-09,Lead,4,11,July,2004,2004
503835,6.657,Boonsri,2004-07-09,Lead,4,11,July,2004,2004
518790,1.04,Kannika,2004-07-10,Lead,4,11,July,2004,2004
519485,3.964,Kannika,2004-07-10,Lead,4,11,July,2004,2004
520184,4.252,Kannika,2004-07-10,Lead,4,11,July,2004,2004
520891,3.029,Sakda,2004-07-10,Lead,4,11,July,2004,2004
521647,2.112,Sakda,2004-07-10,Lead,4,11,July,2004,2004
522392,1.9869999999999999,Sakda,2004-07-10,Lead,4,11,July,2004,2004
511621,5.271,Chai,2004-07-12,Lead,4,11,July,2004,2004
512692,1.074,Chai,2004-07-12,Lead,4,11,July,2004,2004
513764,3.782,Chai,2004-07-12,Lead,4,11,July,2004,2004
511645,2.615,Chai,2004-07-18,Lead,4,11,July,2004,2004
512724,1.982,Chai,2004-07-18,Lead,4,11,July,2004,2004
513789,1.6740000000000002,Chai,2004-07-18,Lead,4,11,July,2004,2004
501531,1.705,Boonsri,2004-07-23,Lead,4,11,July,2004,2004
502729,1.101,Boonsri,2004-07-23,Lead,4,11,July,2004,2004
503872,1.044,Boonsri,2004-07-23,Lead,4,11,July,2004,2004
510665,6.125,Kohsoom,2004-07-25,Lead,4,11,July,2004,2004
501565,6.31,Boonsri,2004-08-13,Lead,4,11,August,2004,2004
502771,4.85,Boonsri,2004-08-13,Lead,4,11,August,2004,2004
503906,4.96,Boonsri,2004-08-13,Lead,4,11,August,2004,2004
511673,3.361,Chai,2004-08-13,Lead,4,11,August,2004,2004
512759,7.154,Chai,2004-08-13,Lead,4,11,August,2004,2004
513816,5.955,Chai,2004-08-13,Lead,4,11,August,2004,2004
514648,7.5489999999999995,Somchair,2004-08-14,Lead,4,11,August,2004,2004
515425,4.841,Busarakhan,2004-08-14,Lead,4,11,August,2004,2004
518821,2.383,Kannika,2004-08-19,Lead,4,11,August,2004,2004
519522,4.916,Kannika,2004-08-19,Lead,4,11,August,2004,2004
520213,8.427,Kannika,2004-08-19,Lead,4,11,August,2004,2004
520921,3.8819999999999997,Sakda,2004-08-19,Lead,4,11,August,2004,2004
521684,2.48,Sakda,2004-08-19,Lead,4,11,August,2004,2004
522422,4.405,Sakda,2004-08-19,Lead,4,11,August,2004,2004
511697,5.577999999999999,Chai,2004-08-23,Lead,4,11,August,2004,2004
512790,5.584,Chai,2004-08-23,Lead,4,11,August,2004,2004
513839,7.343,Chai,2004-08-23,Lead,4,11,August,2004,2004
501600,12.12,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
502814,8.37,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
503941,7.72,Boonsri,2004-08-27,Lead,4,11,August,2004,2004
510708,2.14,Kohsoom,2004-08-29,Lead,4,11,August,2004,2004
518850,2.623,Kannika,2004-09-03,Lead,4,11,September,2004,2004
519557,1.984,Kannika,2004-09-03,Lead,4,11,September,2004,2004
520241,1.2570000000000001,Kannika,2004-09-03,Lead,4,11,September,2004,2004
520952,1.921,Sakda,2004-09-03,Lead,4,11,September,2004,2004
521721,2.762,Sakda,2004-09-03,Lead,4,11,September,2004,2004
522451,3.569,Sakda,2004-09-03,Lead,4,11,September,2004,2004
514687,10.31,Somchair,2004-09-04,Lead,4,11,September,2004,2004
515464,2.3369999999999997,Busarakhan,2004-09-04,Lead,4,11,September,2004,2004
511726,9.562000000000001,Chai,2004-09-09,Lead,4,11,September,2004,2004
512827,2.784,Chai,2004-09-09,Lead,4,11,September,2004,2004
513868,2.544,Chai,2004-09-09,Lead,4,11,September,2004,2004
501635,6.955,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
502857,10.52,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
503976,5.027,Boonsri,2004-09-10,Lead,4,11,September,2004,2004
511750,1.6740000000000002,Chai,2004-09-17,Lead,4,11,September,2004,2004
512858,1.7069999999999999,Chai,2004-09-17,Lead,4,11,September,2004,2004
513891,1.6030000000000002,Chai,2004-09-17,Lead,4,11,September,2004,2004
501675,3.988,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
502895,1.337,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
504011,7.297999999999999,Boonsri,2004-09-24,Lead,4,11,September,2004,2004
510751,6.129,Kohsoom,2004-09-27,Lead,4,11,September,2004,2004
501713,2.7960000000000003,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
502936,2.7569999999999997,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
504047,2.7289999999999996,Boonsri,2004-10-08,Lead,4,11,October,2004,2004
518879,3.6489999999999996,Kannika,2004-10-09,Lead,4,11,October,2004,2004
519593,2.262,Kannika,2004-10-09,Lead,4,11,October,2004,2004
520269,3.502,Kannika,2004-10-09,Lead,4,11,October,2004,2004
520981,2.987,Sakda,2004-10-09,Lead,4,11,October,2004,2004
521756,3.111,Sakda,2004-10-09,Lead,4,11,October,2004,2004
522479,1.976,Sakda,2004-10-09,Lead,4,11,October,2004,2004
511778,3.592,Chai,2004-10-11,Lead,4,11,October,2004,2004
512895,2.865,Chai,2004-10-11,Lead,4,11,October,2004,2004
513919,4.026,Chai,2004-10-11,Lead,4,11,October,2004,2004
514722,3.6489999999999996,Somchair,2004-10-21,Lead,4,11,October,2004,2004
515498,5.928,Busarakhan,2004-10-21,Lead,4,11,October,2004,2004
501747,2.312,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
502978,2.2840000000000003,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
504081,1.675,Boonsri,2004-10-22,Lead,4,11,October,2004,2004
510795,4.435,Kohsoom,2004-10-24,Lead,4,11,October,2004,2004
511792,4.298,Chai,2004-10-30,Lead,4,11,October,2004,2004
512915,3.2739999999999996,Chai,2004-10-30,Lead,4,11,October,2004,2004
513932,4.042,Chai,2004-10-30,Lead,4,11,October,2004,2004
501788,5.462000000000001,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
503017,4.095,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
504117,2.747,Boonsri,2004-11-05,Lead,4,11,November,2004,2004
514738,4.048,Somchair,2004-11-06,Lead,4,11,November,2004,2004
